OID,ident,lat,long,id,alt,gs,time,heading
-1,336,33.95041,-116.6694,AAL2480,23700,425,11/07/2016 02:41:55,271
-1,337,35.38583,-119.09806,ASH5666,36000,451,11/07/2016 02:41:57,311
-1,338,34.62666,-115.8052,AAL19,31800,433,11/07/2016 02:42:00,245
-1,339,34.96804,-116.5739,AAL202,33200,505,11/07/2016 02:42:11,53
-1,340,33.95115,-116.7388,AAL2480,22600,415,11/07/2016 02:42:27,272
-1,341,34.99369,-116.5397,AAL202,33500,465,11/07/2016 02:42:28,47
-1,342,34.59952,-115.8745,AAL19,31300,431,11/07/2016 02:42:30,245
-1,343,34.28083,-118.25083,ASH5641,32000,452,11/07/2016 02:42:47,279
-1,344,33.95525,-116.8164,AAL2480,22000,414,11/07/2016 02:42:57,275
-1,345,35.46806,-119.21361,ASH5666,36000,451,11/07/2016 02:42:59,311
-1,346,34.57309,-115.942,AAL19,30900,434,11/07/2016 02:43:00,245
-1,347,33.95911,-116.8812,AAL2480,21500,412,11/07/2016 02:43:27,275
-1,348,35.07556,-116.43889,AAL202,34200,468,11/07/2016 02:43:28,47
-1,349,35.08287,-116.4286,AAL202,34200,465,11/07/2016 02:43:28,45
-1,350,34.5455,-116.0124,AAL19,30300,436,11/07/2016 02:43:32,245
-1,351,34.2975,-118.40056,ASH5641,32000,453,11/07/2016 02:43:49,278
-1,352,33.96335,-116.9526,AAL2480,20900,411,11/07/2016 02:43:57,275
-1,353,35.12984,-116.3698,AAL202,34700,464,11/07/2016 02:43:58,45
-1,354,34.52055,-116.0759,AAL19,29900,437,11/07/2016 02:44:02,245
-1,355,35.54917,-119.32833,ASH5666,36000,450,11/07/2016 02:44:02,311
-1,356,35.17315,-116.3154,AAL202,35000,464,11/07/2016 02:44:28,45
-1,357,33.96759,-117.023,AAL2480,19700,407,11/07/2016 02:44:30,275
-1,358,34.49776,-116.1337,AAL19,29400,432,11/07/2016 02:44:32,245
-1,359,34.31528,-118.54861,ASH5641,32000,453,11/07/2016 02:44:51,278
-1,360,35.22128,-116.2552,AAL202,35000,470,11/07/2016 02:44:58,45
-1,361,33.97187,-117.0939,AAL2480,18400,402,11/07/2016 02:45:00,275
-1,362,34.46825,-116.2087,AAL19,29000,428,11/07/2016 02:45:02,245
-1,363,35.62944,-119.44389,ASH5666,36000,449,11/07/2016 02:45:04,310
-1,364,35.2669,-116.1986,AAL202,35000,472,11/07/2016 02:45:29,45
-1,365,33.97569,-117.1575,AAL2480,17300,395,11/07/2016 02:45:30,275
-1,366,34.44298,-116.2728,AAL19,29000,432,11/07/2016 02:45:32,245
-1,367,34.33417,-118.69611,ASH5641,31800,450,11/07/2016 02:45:54,279
-1,368,35.31201,-116.1416,AAL202,35000,473,11/07/2016 02:45:59,46
-1,369,33.97983,-117.2293,AAL2480,16100,390,11/07/2016 02:46:00,275
-1,370,35.71083,-119.56,ASH5666,35900,449,11/07/2016 02:46:06,311
-1,371,34.40075,-116.37909,AAL19,29000,430,11/07/2016 02:46:20,245
-1,372,35.3589,-116.0822,AAL202,35000,471,11/07/2016 02:46:29,46
-1,373,33.98355,-117.2932,AAL2480,14900,383,11/07/2016 02:46:30,275
-1,374,34.35139,-118.84417,ASH5641,30200,449,11/07/2016 02:46:56,278
-1,375,35.40498,-116.0239,AAL202,35000,472,11/07/2016 02:46:59,46
-1,376,33.98712,-117.355,AAL2480,13800,378,11/07/2016 02:47:00,274
-1,377,35.80861,-119.69833,ASH5666,36000,450,11/07/2016 02:47:08,311
-1,378,34.34399,-116.5221,AAL19,28300,428,11/07/2016 02:47:28,245
-1,379,35.45302,-115.96286,AAL202,35000,473,11/07/2016 02:47:30,47
-1,380,33.99021,-117.4102,AAL2480,13200,364,11/07/2016 02:47:30,274
-1,381,34.38,-119.01639,ASH5641,27400,442,11/07/2016 02:47:58,281
-1,382,35.49486,-115.9099,AAL202,35000,478,11/07/2016 02:48:00,45
-1,383,33.99403,-117.4779,AAL2480,12100,356,11/07/2016 02:48:02,275
-1,384,35.88917,-119.81389,ASH5666,35900,449,11/07/2016 02:48:11,311
-1,385,34.29213,-116.6515,AAL19,26800,417,11/07/2016 02:48:28,245
-1,386,35.54228,-115.8497,AAL202,35000,477,11/07/2016 02:48:30,46
-1,387,33.99747,-117.5385,AAL2480,11700,328,11/07/2016 02:48:33,275
-1,388,35.57047,-115.81396,AAL202,35000,472,11/07/2016 02:48:47,47
-1,389,34.41417,-119.14611,ASH5641,24900,411,11/07/2016 02:49:00,288
-1,390,34.00008,-117.5852,AAL2480,11300,297,11/07/2016 02:49:04,274
-1,391,35.97556,-119.92306,ASH5666,36000,449,11/07/2016 02:49:13,314
-1,392,35.61887,-115.7525,AAL202,35000,477,11/07/2016 02:49:22,46
-1,393,34.24072,-116.7798,AAL19,25000,413,11/07/2016 02:49:29,245
-1,394,34.00305,-117.6389,AAL2480,10400,288,11/07/2016 02:49:35,274
-1,395,34.00543,-117.6866,AAL2480,10000,287,11/07/2016 02:50:02,272
-1,396,34.47417,-119.26111,ASH5641,23000,404,11/07/2016 02:50:03,302
-1,397,35.71525,-115.6293,AAL202,35000,476,11/07/2016 02:50:23,46
-1,398,34.00236,-117.727,AAL2480,9600,283,11/07/2016 02:50:28,264
-1,399,34.19431,-116.8951,AAL19,22600,401,11/07/2016 02:50:29,245
-1,400,35.71306,-115.63111,AAL202,35000,473,11/07/2016 02:50:30,46
-1,401,34.00003,-117.7508,AAL2480,9300,279,11/07/2016 02:50:43,264
-1,402,35.76215,-115.569,AAL202,35000,477,11/07/2016 02:50:53,46
-1,403,33.99797,-117.7718,AAL2480,9000,278,11/07/2016 02:50:58,264
-1,404,33.99552,-117.7975,AAL2480,8500,285,11/07/2016 02:51:13,264
-1,405,33.99328,-117.8213,AAL2480,8100,285,11/07/2016 02:51:28,264
-1,406,34.14404,-117.0203,AAL19,20300,366,11/07/2016 02:51:29,245
-1,407,33.99101,-117.8447,AAL2480,7800,284,11/07/2016 02:51:43,264
-1,408,33.98882,-117.8673,AAL2480,7400,283,11/07/2016 02:51:58,264
-1,409,35.86835,-115.4328,AAL202,35000,478,11/07/2016 02:52:04,46
-1,410,33.98649,-117.8907,AAL2480,7100,283,11/07/2016 02:52:13,264
-1,411,33.98406,-117.9155,AAL2480,6700,281,11/07/2016 02:52:28,264
-1,412,34.09882,-117.1289,AAL19,18600,359,11/07/2016 02:52:30,242
-1,413,35.91095,-115.378,AAL202,35000,480,11/07/2016 02:52:34,46
-1,414,33.9819,-117.9377,AAL2480,6300,280,11/07/2016 02:52:43,264
-1,415,33.97969,-117.9607,AAL2480,5900,281,11/07/2016 02:52:58,264
-1,416,35.95903,-115.3162,AAL202,35000,480,11/07/2016 02:53:04,46
-1,417,34.47333,-114.52722,AAL2220,36700,438,11/07/2016 02:53:12,251
-1,418,33.97723,-117.9858,AAL2480,5600,280,11/07/2016 02:53:13,264
-1,419,33.97499,-118.0082,AAL2480,5400,275,11/07/2016 02:53:28,264
-1,420,34.05324,-117.2314,AAL19,16900,345,11/07/2016 02:53:30,245
-1,421,36.00815,-115.2526,AAL202,35000,482,11/07/2016 02:53:34,46
-1,422,33.97279,-118.0308,AAL2480,5100,270,11/07/2016 02:53:43,264
-1,423,33.9706,-118.0521,AAL2480,5000,263,11/07/2016 02:53:58,263
-1,424,36.05122,-115.1969,AAL202,35000,481,11/07/2016 02:54:04,46
-1,425,33.96854,-118.0724,AAL2480,4900,251,11/07/2016 02:54:13,264
-1,426,34.43306,-114.66778,AAL2220,36000,440,11/07/2016 02:54:14,251
-1,427,33.96661,-118.0922,AAL2480,4700,242,11/07/2016 02:54:28,264
-1,428,34.03333,-117.35,AAL19,15000,340,11/07/2016 02:54:38,245
-1,429,36.10857,-115.12264,AAL202,35000,474,11/07/2016 02:54:38,47
-1,430,34.03741,-117.3594,AAL19,14900,337,11/07/2016 02:54:39,264
-1,431,33.96442,-118.1142,AAL2480,4400,237,11/07/2016 02:54:43,263
-1,432,33.9613,-118.1448,AAL2480,3900,234,11/07/2016 02:55:08,264
-1,433,36.15729,-115.0612,AAL202,35000,478,11/07/2016 02:55:10,45
-1,434,34.39306,-114.80889,AAL2220,36000,443,11/07/2016 02:55:16,251
-1,435,33.95944,-118.1638,AAL2480,3500,230,11/07/2016 02:55:23,264
-1,436,33.95746,-118.1833,AAL2480,3300,221,11/07/2016 02:55:38,264
-1,437,34.02745,-117.4666,AAL19,13800,295,11/07/2016 02:55:39,264
-1,438,36.19655,-115.012,AAL202,35000,478,11/07/2016 02:55:40,45
-1,439,33.95585,-118.2001,AAL2480,3000,210,11/07/2016 02:55:53,264
-1,440,36.23227,-114.9666,AAL202,35000,477,11/07/2016 02:56:00,45
-1,441,33.9538,-118.2194,AAL2480,2700,197,11/07/2016 02:56:08,264
-1,442,34.345,-114.97583,AAL2220,36000,441,11/07/2016 02:56:19,251
-1,443,33.95233,-118.2346,AAL2480,2400,190,11/07/2016 02:56:23,264
-1,444,34.01791,-117.5649,AAL19,12100,296,11/07/2016 02:56:39,264
-1,445,33.95073,-118.2505,AAL2480,2200,179,11/07/2016 02:56:39,264
-1,446,36.29654,-114.8851,AAL202,35000,476,11/07/2016 02:56:41,45
-1,447,33.94945,-118.2635,AAL2480,2000,180,11/07/2016 02:56:54,264
-1,448,33.94775,-118.2803,AAL2480,1700,169,11/07/2016 02:57:09,263
-1,449,36.3441,-114.8242,AAL202,35000,478,11/07/2016 02:57:12,45
-1,450,34.30333,-115.11778,AAL2220,36000,443,11/07/2016 02:57:21,250
-1,451,33.94659,-118.2922,AAL2480,1500,157,11/07/2016 02:57:24,264
-1,452,33.93333,-118.43333,AAL1829,1400,175,11/07/2016 02:57:25,0
-1,453,34.00874,-117.66054,AAL19,10800,288,11/07/2016 02:57:39,263
-1,454,33.9451,-118.3064,AAL2480,1300,151,11/07/2016 02:57:39,263
-1,455,36.38886,-114.7669,AAL202,35000,477,11/07/2016 02:57:47,46
-1,456,33.944,-118.3173,AAL2480,1100,148,11/07/2016 02:57:54,264
-1,457,33.94263,-118.3311,AAL2480,1000,148,11/07/2016 02:58:09,263
-1,458,36.44357,-114.6954,AAL202,35000,478,11/07/2016 02:58:17,46
-1,459,34.26333,-115.2575,AAL2220,36000,443,11/07/2016 02:58:23,251
-1,460,34.00205,-117.7305,AAL19,9600,283,11/07/2016 02:58:24,263
-1,461,33.88333,-118.48333,AAL1829,2200,251,11/07/2016 02:58:31,220
-1,462,33.99947,-117.7567,AAL19,9300,279,11/07/2016 02:58:39,264
-1,463,36.49104,-114.6333,AAL202,35000,478,11/07/2016 02:58:48,46
-1,464,33.99733,-117.7785,AAL19,8900,280,11/07/2016 02:58:54,264
-1,465,33.9951,-117.8015,AAL19,8400,285,11/07/2016 02:59:09,264
-1,466,36.53806,-114.5719,AAL202,35000,479,11/07/2016 02:59:19,46
-1,467,33.99268,-117.827,AAL19,8000,284,11/07/2016 02:59:24,264
-1,468,34.22194,-115.39611,AAL2220,35300,442,11/07/2016 02:59:25,250
-1,469,33.81667,-118.5,AAL1829,4200,271,11/07/2016 02:59:31,192
-1,470,33.99046,-117.8497,AAL19,7700,282,11/07/2016 02:59:39,264
-1,471,36.5854,-114.5099,AAL202,35000,481,11/07/2016 02:59:49,46
-1,472,33.98795,-117.875,AAL19,7300,281,11/07/2016 02:59:54,264
-1,473,33.98625,-117.89246,AAL19,7000,280,11/07/2016 03:00:09,263
-1,474,33.98388,-117.9168,AAL19,6700,277,11/07/2016 03:00:24,264
-1,475,34.18056,-115.53333,AAL2220,34300,442,11/07/2016 03:00:28,250
-1,476,36.48695,-121.9507,AAL182,37000,483,11/07/2016 03:00:33,122
-1,477,33.98135,-117.9434,AAL19,6500,260,11/07/2016 03:00:39,264
-1,478,36.67941,-114.3862,AAL202,35000,483,11/07/2016 03:00:51,46
-1,479,33.72944,-118.51667,AAL1829,6400,272,11/07/2016 03:00:53,189
-1,480,33.97983,-117.9589,AAL19,6400,251,11/07/2016 03:00:54,264
-1,481,36.45135,-121.8822,AAL182,36900,483,11/07/2016 03:01:03,122
-1,482,33.97736,-117.9835,AAL19,6100,247,11/07/2016 03:01:09,264
-1,483,36.72624,-114.32482,AAL202,35000,476,11/07/2016 03:01:21,47
-1,484,33.97531,-118.00375,AAL19,5800,246,11/07/2016 03:01:24,263
-1,485,34.13194,-115.70556,AAL2220,33200,448,11/07/2016 03:01:30,251
-1,486,36.41624,-121.815,AAL182,36200,486,11/07/2016 03:01:33,123
-1,487,33.97316,-118.0246,AAL19,5500,241,11/07/2016 03:01:39,263
-1,488,33.97119,-118.04361,AAL19,5300,239,11/07/2016 03:01:54,263
-1,489,33.67361,-118.44,AAL1829,8200,287,11/07/2016 03:01:55,131
-1,490,36.78886,-114.2588,AAL202,35000,479,11/07/2016 03:01:58,34
-1,491,36.37545,-121.7371,AAL182,35400,490,11/07/2016 03:02:06,122
-1,492,33.96917,-118.0642,AAL19,5100,232,11/07/2016 03:02:09,264
-1,493,33.96745,-118.0825,AAL19,5000,230,11/07/2016 03:02:24,264
-1,494,36.85181,-114.2098,AAL202,35000,479,11/07/2016 03:02:32,31
-1,495,34.10083,-115.84972,AAL2220,32200,449,11/07/2016 03:02:32,255
-1,496,33.96455,-118.1134,AAL19,4700,199,11/07/2016 03:02:52,264
-1,497,33.64667,-118.34972,AAL1829,9500,290,11/07/2016 03:02:57,110
-1,498,36.91071,-114.16401,AAL202,35000,473,11/07/2016 03:03:03,33
-1,499,33.96265,-118.133,AAL19,4300,199,11/07/2016 03:03:07,263
-1,500,36.29757,-121.5879,AAL182,35000,494,11/07/2016 03:03:08,122
-1,501,33.96112,-118.1471,AAL19,4000,199,11/07/2016 03:03:22,263
-1,502,34.07917,-115.99472,AAL2220,31200,443,11/07/2016 03:03:34,260
-1,503,33.95935,-118.16488,AAL19,3600,203,11/07/2016 03:03:37,266
-1,504,36.97641,-114.113,AAL202,35000,477,11/07/2016 03:03:40,31
-1,505,33.64444,-118.24861,AAL1829,10900,304,11/07/2016 03:03:59,92
-1,506,36.22071,-121.44094,AAL182,35000,495,11/07/2016 03:04:10,123
-1,507,37.03403,-114.0682,AAL202,35000,477,11/07/2016 03:04:11,31
-1,508,33.95455,-118.2127,AAL19,2900,192,11/07/2016 03:04:21,263
-1,509,33.95297,-118.2283,AAL19,2600,186,11/07/2016 03:04:36,264
-1,510,34.05861,-116.13833,AAL2220,30200,441,11/07/2016 03:04:36,260
-1,511,36.18626,-121.37491,AAL182,35000,495,11/07/2016 03:04:40,123
-1,512,37.09431,-114.0213,AAL202,35000,477,11/07/2016 03:04:41,31
-1,513,33.95146,-118.24338,AAL19,2400,173,11/07/2016 03:04:51,263
-1,514,33.64472,-118.14306,AAL1829,11700,314,11/07/2016 03:05:01,90
-1,515,33.95004,-118.2574,AAL19,2200,168,11/07/2016 03:05:06,263
-1,516,37.12509,-113.9974,AAL202,35000,478,11/07/2016 03:05:15,31
-1,517,36.14429,-121.2948,AAL182,35000,495,11/07/2016 03:05:19,122
-1,518,33.94853,-118.2701,AAL19,2000,163,11/07/2016 03:05:21,263
-1,519,34.03778,-116.27389,AAL2220,29500,420,11/07/2016 03:05:39,260
-1,520,33.94698,-118.2879,AAL19,1600,154,11/07/2016 03:05:42,265
-1,521,37.17979,-113.9549,AAL202,35000,478,11/07/2016 03:05:48,32
-1,522,33.94561,-118.3014,AAL19,1400,154,11/07/2016 03:05:57,263
-1,523,33.64444,-118.00083,AAL1829,13200,351,11/07/2016 03:06:04,90
-1,524,33.94427,-118.3143,AAL19,1200,145,11/07/2016 03:06:12,264
-1,525,36.05922,-121.1331,AAL182,35000,496,11/07/2016 03:06:19,122
-1,526,36.06611,-121.14917,AAL182,34900,495,11/07/2016 03:06:25,122
-1,527,33.94313,-118.3257,AAL19,1000,140,11/07/2016 03:06:27,264
-1,528,34.01528,-116.42667,AAL2220,27100,395,11/07/2016 03:06:41,260
-1,529,33.94198,-118.337,AAL19,900,138,11/07/2016 03:06:42,263
-1,530,37.33792,-113.8311,AAL202,35000,478,11/07/2016 03:06:51,32
-1,531,33.94086,-118.3483,AAL19,700,135,11/07/2016 03:06:57,264
-1,532,33.64444,-117.88028,AAL1829,14500,358,11/07/2016 03:07:07,90
-1,533,37.3935,-113.7874,AAL202,35000,479,11/07/2016 03:07:21,32
-1,534,35.97371,-120.9713,AAL182,35000,495,11/07/2016 03:07:28,123
-1,535,34.00083,-116.54972,AAL2220,25300,380,11/07/2016 03:07:43,262
-1,536,37.45404,-113.7398,AAL202,35000,480,11/07/2016 03:07:52,32
-1,537,33.64361,-117.75667,AAL1829,15800,369,11/07/2016 03:08:08,90
-1,538,37.51094,-113.6948,AAL202,35000,480,11/07/2016 03:08:23,32
-1,539,35.89888,-120.8303,AAL182,35000,494,11/07/2016 03:08:29,123
-1,540,33.98972,-116.67861,AAL2220,23400,372,11/07/2016 03:08:45,264
-1,541,37.57027,-113.6478,AAL202,35000,481,11/07/2016 03:08:54,32
-1,542,35.86426,-120.7653,AAL182,35000,494,11/07/2016 03:08:59,123
-1,543,33.64278,-117.63056,AAL1829,16800,376,11/07/2016 03:09:10,90
-1,544,37.62799,-113.6021,AAL202,35000,483,11/07/2016 03:09:25,32
-1,545,33.97972,-116.8025,AAL2220,21600,350,11/07/2016 03:09:48,264
-1,546,35.7925,-120.631,AAL182,35000,496,11/07/2016 03:09:55,123
-1,547,37.68622,-113.5559,AAL202,35000,483,11/07/2016 03:09:56,32
-1,548,33.6425,-117.49667,AAL1829,17300,399,11/07/2016 03:10:13,90
-1,549,37.74404,-113.51,AAL202,35000,483,11/07/2016 03:10:27,32
-1,550,33.96667,-116.91667,AAL2220,19800,336,11/07/2016 03:10:51,262
-1,551,35.71339,-120.4834,AAL182,35000,498,11/07/2016 03:10:55,123
-1,552,37.80327,-113.463,AAL202,35000,484,11/07/2016 03:10:57,32
-1,553,33.64083,-117.325,AAL1829,18500,426,11/07/2016 03:11:15,91
-1,554,37.85898,-113.4185,AAL202,35000,485,11/07/2016 03:11:28,32
-1,555,35.64203,-120.3509,AAL182,35000,498,11/07/2016 03:11:55,125
-1,556,37.91899,-113.3704,AAL202,35000,486,11/07/2016 03:11:59,32
-1,557,33.63972,-117.18056,AAL1829,19400,431,11/07/2016 03:12:17,90
-1,558,37.97868,-113.3223,AAL202,35000,487,11/07/2016 03:12:30,32
-1,559,33.95,-117.13333,AAL2220,16700,320,11/07/2016 03:12:51,265
-1,560,38.03737,-113.2751,AAL202,35000,486,11/07/2016 03:13:01,32
-1,561,35.52713,-120.1924,AAL182,35000,493,11/07/2016 03:13:08,136
-1,562,33.63972,-117.01944,AAL1829,20400,444,11/07/2016 03:13:19,90
-1,563,38.08667,-113.2353,AAL202,35000,485,11/07/2016 03:13:31,32
-1,564,35.49776,-120.1589,AAL182,35000,492,11/07/2016 03:13:38,137
-1,565,33.95,-117.23333,AAL2220,15500,319,11/07/2016 03:13:50,270
-1,566,38.15212,-113.1824,AAL202,35000,485,11/07/2016 03:14:02,32
-1,567,35.41479,-120.0648,AAL182,35000,491,11/07/2016 03:14:14,137
-1,568,33.6,-116.9,AAL1829,21400,448,11/07/2016 03:14:22,91
-1,569,35.37822,-120.0233,AAL182,35000,490,11/07/2016 03:14:46,137
-1,570,33.93333,-117.35,AAL2220,14300,310,11/07/2016 03:14:51,260
-1,571,38.2496,-113.10347,AAL202,35000,486,11/07/2016 03:14:56,33
-1,572,35.31146,-119.9474,AAL182,35000,488,11/07/2016 03:15:18,136
-1,573,33.63583,-116.71222,AAL1829,22300,453,11/07/2016 03:15:24,91
-1,574,35.29839,-119.9325,AAL182,34900,379,11/07/2016 03:15:39,360
-1,575,33.93549,-118.4222,AAL2402,1100,167,11/07/2016 03:15:40,263
-1,576,33.95,-117.43333,AAL2220,13100,309,11/07/2016 03:15:51,284
-1,577,33.93393,-118.436,AAL2402,1700,167,11/07/2016 03:15:55,263
-1,578,33.93141,-118.4511,AAL2402,2000,182,11/07/2016 03:16:11,251
-1,579,35.20514,-119.8268,AAL182,33800,494,11/07/2016 03:16:21,137
-1,580,33.63389,-116.54889,AAL1829,23300,459,11/07/2016 03:16:26,91
-1,581,33.91667,-118.4745,AAL2402,2400,213,11/07/2016 03:16:37,232
-1,582,38.26694,-114.18806,EJA269,43000,411,11/07/2016 03:16:45,263
-1,583,35.15474,-119.7698,AAL182,32600,497,11/07/2016 03:16:52,137
-1,584,33.8942,-118.5056,AAL2402,2800,263,11/07/2016 03:17:09,220
-1,585,35.09392,-119.7011,AAL182,30900,497,11/07/2016 03:17:26,137
-1,586,33.87209,-118.5198,AAL2402,3400,283,11/07/2016 03:17:27,204
-1,587,33.63083,-116.38278,AAL1829,24200,465,11/07/2016 03:17:28,91
-1,588,33.85628,-118.5277,AAL2402,4000,272,11/07/2016 03:17:42,203
-1,589,38.25639,-114.33139,EJA269,43000,411,11/07/2016 03:17:47,265
-1,590,34.01667,-117.63333,AAL2220,10700,293,11/07/2016 03:17:51,292
-1,591,35.04204,-119.6426,AAL182,29700,486,11/07/2016 03:17:56,137
-1,592,33.8391,-118.5361,AAL2402,4500,271,11/07/2016 03:17:57,203
-1,593,33.82174,-118.5447,AAL2402,4700,274,11/07/2016 03:18:12,202
-1,594,34.99301,-119.5875,AAL182,28300,484,11/07/2016 03:18:26,137
-1,595,33.80191,-118.5539,AAL2402,5300,276,11/07/2016 03:18:27,201
-1,596,33.62917,-116.22778,AAL1829,25000,462,11/07/2016 03:18:31,91
-1,597,33.78454,-118.5622,AAL2402,6000,273,11/07/2016 03:18:42,203
-1,598,38.24306,-114.50611,EJA269,43000,412,11/07/2016 03:18:49,265
-1,599,34,-117.71667,AAL2220,9500,283,11/07/2016 03:18:51,256
-1,600,34.94843,-119.5376,AAL182,27200,475,11/07/2016 03:18:57,137
-1,601,33.76749,-118.5701,AAL2402,6700,270,11/07/2016 03:18:57,198
-1,602,33.75334,-118.5726,AAL2402,7200,270,11/07/2016 03:19:12,175
-1,603,34.90189,-119.4856,AAL182,25900,474,11/07/2016 03:19:27,137
-1,604,33.72702,-118.5618,AAL2402,8000,274,11/07/2016 03:19:30,145
-1,605,33.6575,-116.07417,AAL1829,25700,479,11/07/2016 03:19:33,77
-1,606,34,-117.81667,AAL2220,8200,276,11/07/2016 03:19:51,270
-1,607,38.23556,-114.65167,EJA269,43000,414,11/07/2016 03:19:51,266
-1,608,34.85324,-119.4311,AAL182,24700,464,11/07/2016 03:20:01,137
-1,609,33.69214,-118.5018,AAL2402,9400,299,11/07/2016 03:20:18,111
-1,610,33.70389,-115.925,AAL1829,26700,478,11/07/2016 03:20:35,69
-1,611,33.67717,-118.4498,AAL2402,10500,304,11/07/2016 03:20:49,108
-1,612,33.98333,-117.91667,AAL2220,6800,288,11/07/2016 03:20:51,259
-1,613,38.22556,-114.80083,EJA269,42900,422,11/07/2016 03:20:53,265
-1,614,34.74477,-119.3102,AAL182,22100,450,11/07/2016 03:21:06,137
-1,615,33.66385,-118.3999,AAL2402,11500,311,11/07/2016 03:21:20,102
-1,616,33.75222,-115.8,AAL1829,27400,475,11/07/2016 03:21:37,68
-1,617,33.66183,-118.3757,AAL2402,11900,326,11/07/2016 03:21:39,88
-1,618,36.07667,-115.17056,AAL1705,3400,164,11/07/2016 03:21:51,89
-1,619,33.98333,-118,AAL2220,5800,280,11/07/2016 03:21:51,270
-1,620,38.21694,-114.94722,EJA269,43000,421,11/07/2016 03:21:55,266
-1,621,34.6466,-119.2013,AAL182,19600,440,11/07/2016 03:22:07,137
-1,622,33.80028,-115.62972,AAL1829,28300,476,11/07/2016 03:22:40,69
-1,623,33.66141,-118.2429,AAL2402,13200,363,11/07/2016 03:22:44,91
-1,624,36.075,-115.2325,AAL1705,4100,190,11/07/2016 03:22:45,268
-1,625,33.96667,-118.1,AAL2220,4800,263,11/07/2016 03:22:52,259
-1,626,38.20778,-115.09139,EJA269,43100,415,11/07/2016 03:22:58,265
-1,627,36.06667,-115.25139,AAL1705,4600,218,11/07/2016 03:23:07,242
-1,628,34.55628,-119.1012,AAL182,17400,427,11/07/2016 03:23:07,137
-1,629,34.51462,-119.0552,AAL182,16500,417,11/07/2016 03:23:38,137
-1,630,33.66032,-118.1665,AAL2402,15100,252,11/07/2016 03:23:39,271
-1,631,33.9,-115.5,AAL1829,29100,475,11/07/2016 03:23:42,69
-1,632,36.0225,-115.27889,AAL1705,5900,277,11/07/2016 03:23:46,207
-1,633,33.96667,-118.16667,AAL2220,3500,220,11/07/2016 03:23:51,270
-1,634,38.19639,-115.2675,EJA269,43000,416,11/07/2016 03:24:00,265
-1,635,34.47084,-119.0068,AAL182,15400,409,11/07/2016 03:24:08,137
-1,636,35.99611,-115.28972,AAL1705,7100,262,11/07/2016 03:24:09,198
-1,637,33.65941,-118.0576,AAL2402,16100,374,11/07/2016 03:24:19,90
-1,638,34.42869,-118.9604,AAL182,14400,400,11/07/2016 03:24:38,137
-1,639,33.90389,-115.30333,AAL1829,29900,475,11/07/2016 03:24:44,69
-1,640,33.65858,-117.983,AAL2402,16900,383,11/07/2016 03:24:49,90
-1,641,33.95,-118.23333,AAL2220,2500,195,11/07/2016 03:24:51,253
-1,642,38.1875,-115.395,EJA269,43000,418,11/07/2016 03:25:02,265
-1,643,34.38791,-118.9156,AAL182,13400,394,11/07/2016 03:25:08,137
-1,644,35.92139,-115.30694,AAL1705,10300,274,11/07/2016 03:25:11,190
-1,645,33.65739,-117.9216,AAL2402,17200,405,11/07/2016 03:25:19,90
-1,646,34.37236,-118.9,AAL182,13000,392,11/07/2016 03:25:23,139
-1,647,34.34221,-118.8783,AAL182,12400,385,11/07/2016 03:25:38,154
-1,648,33.95139,-115.15778,AAL1829,30800,474,11/07/2016 03:25:46,68
-1,649,33.65685,-117.8515,AAL2402,17600,422,11/07/2016 03:25:49,90
-1,650,33.95,-118.28333,AAL2220,1800,151,11/07/2016 03:25:51,270
-1,651,38.17556,-115.57083,EJA269,43000,419,11/07/2016 03:26:04,265
-1,652,35.83861,-115.31361,AAL1705,13000,278,11/07/2016 03:26:14,184
-1,653,33.65624,-117.7759,AAL2402,17900,442,11/07/2016 03:26:19,90
-1,654,34.27158,-118.8497,AAL182,12000,369,11/07/2016 03:26:21,162
-1,655,33.95,-118.33333,AAL2220,900,154,11/07/2016 03:26:45,270
-1,656,33.99694,-115.01083,AAL1829,31000,471,11/07/2016 03:26:48,69
-1,657,33.6555,-117.7001,AAL2402,18300,455,11/07/2016 03:26:49,90
-1,658,38.16333,-115.71639,EJA269,43000,415,11/07/2016 03:27:06,264
-1,659,35.755,-115.30306,AAL1705,14800,298,11/07/2016 03:27:19,174
-1,660,33.65474,-117.6256,AAL2402,18900,461,11/07/2016 03:27:19,90
-1,661,34.17856,-118.81582,AAL182,12000,314,11/07/2016 03:27:21,163
-1,662,33.65406,-117.5689,AAL2402,19400,463,11/07/2016 03:27:50,90
-1,663,34.04472,-114.86361,AAL1829,31000,472,11/07/2016 03:27:51,69
-1,664,38.15389,-115.86139,EJA269,43000,415,11/07/2016 03:28:08,265
-1,665,35.66,-115.32,AAL1705,17100,327,11/07/2016 03:28:18,188
-1,666,34.09518,-118.7854,AAL182,11600,279,11/07/2016 03:28:26,162
-1,667,33.65176,-117.3955,AAL2402,20700,473,11/07/2016 03:28:51,90
-1,668,34.09111,-114.71639,AAL1829,31000,473,11/07/2016 03:28:53,69
-1,669,34.05343,-118.7663,AAL182,10800,296,11/07/2016 03:29:01,141
-1,670,38.14278,-116.00972,EJA269,43100,418,11/07/2016 03:29:10,265
-1,671,34.04165,-118.7498,AAL182,10500,303,11/07/2016 03:29:16,121
-1,672,35.59694,-115.40361,AAL1705,19500,336,11/07/2016 03:29:20,227
-1,673,34.03523,-118.7264,AAL182,10100,309,11/07/2016 03:29:31,96
